14132,66349,75366
48306,77729,91901
6573,44783,53459
11452,64758,72874
28104,61644,71956
4258,46632,56750
134907,55971,71381
4453,44902,58708
9753,58660,66627
22973,50977,59863
3436,43146,52773
12200,65311,76794
5432,58225,68744
10030,48828,56908
14217,64576,75400
7586,46476,57586
40312,66446,77717
11644,57530,68030
9630,72075,78214
31166,53602,64280
19193,52836,65840
16440,56634,65532
19186,49280,61068
15110,54219,65061
13253,60939,74556
99208,57381,71142
138430,64157,81577
55634,53975,63888
25091,52496,62863
13380,79744,93971
7933,57364,66967
3674,41674,50220
58384,85636,104640
16431,55505,67377
30045,60737,70894
10160,52347,61599
31329,69704,81835
6138,57009,64483
5972,39019,47492
1300,57604,72167
3801,41653,55090
1541,60483,76277
5273,60852,72159
2520,51519,65438
10691,47403,61493
7120,48238,57181
31211,72849,84498
11573,52415,67054
11120,49379,58660
3910,42011,51915
720,49600,62599
64188,69531,83983
1554,44888,57539
29349,54389,65587
1633,56721,64490
3790,50231,58485
18902,52398,65938
6939,56889,72256
11582,45708,59583
1256,57868,74721
1198,59535,71252
15892,53572,69714
7072,47330,64235
14818,57046,69361
1298,58478,69601
1412,48694,60451
777,36597,56278
1030,51087,61752
3149,46474,54866
3358,44973,58158
7027,51599,62200
1737,40847,54871
2852,39876,55077
11955,50266,63655
4147,61528,72497
2535,46015,67112
2975,49894,65395
12664,44408,54169
9430,53457,64337
10837,66917,83866
2561,50761,58495
9698,67537,76655
9237,40224,50065
5518,44470,54131
2147,60313,77664
3879,47769,58579
11336,52749,58847
3553,53246,62854
17882,48251,59760
3369,55018,63909
2883,48694,55607
3012,43452,51246
176868,58240,79996
10018,48720,58353
13203,55339,66084
8376,44106,54223
4443,56131,63003
16569,56881,70105
12135,50907,63533
9695,52738,65987
18095,51656,64249
2993,38834,49620
911,61583,84187
24966,67554,80842
6515,42751,53999
11324,42828,52787
11921,57834,68571
5271,57713,71590
2055,45487,53597
153790,60745,81839
20663,63730,74431
14183,58761,74400
3368,53912,67036
1948,65064,82685
4975,63096,73863
4603,51199,61279
18698,75012,88748
101963,76549,96675
9878,54849,70107
13725,63435,75367
15899,47830,62085
6041,48486,55642
6164,48833,61026
43353,61488,76915
29217,48420,59889
532,56667,61942
2126,46000,62439
2158,42540,55073
5453,64422,76654
53998,53254,67538
5506,46040,59597
22009,46913,60802
18313,48896,61158
2148,47537,60320
86248,56605,71015
13045,53750,65752
30845,55169,62065
6879,45825,55755
78306,54920,67563
2811,52652,63268
166106,65897,87199
19535,62802,75181
484,57115,65115
6575,51235,61705
18424,57434,66949
6763,51973,66168
1847,54513,62384
6484,53598,69532
135468,76711,92888
410,46875,57737
24954,62284,75455
27482,69551,81603
304369,70380,91841
19424,55063,65740
46783,62792,74244
14168,53401,61703
105671,67138,81209
33328,55446,68009
16738,56198,67832
165708,92907,115874
50064,74043,91211
37228,54630,65337
1340,52800,60174
17872,57049,70008
32597,70654,88139
130385,105278,133413
10090,54945,65622
21512,51031,60865
9698,55818,66933
16717,56917,72679
23012,53099,63830
61683,77057,93333
67882,68368,84223
137038,81523,105451
8923,55378,63888
69788,58451,73199
35194,49664,59378
1189,45120,52451
39765,63117,74491
4230,56346,63634
9520,55745,66612
11722,54961,62736
21857,56225,70664
12282,51451,59751
6580,54701,63768
54388,59573,74909
136782,67646,81271
24769,55348,65833
36337,64877,78459
89929,67081,84247
83178,58150,71401
29847,57160,66910
11462,51472,60752
30551,55943,66825
12606,48222,58661
43483,65433,77900
208752,99587,128461
4786,62248,87488
77529,73386,88045
25777,52280,63396
13061,66005,73171
308924,46375,64811
15528,68671,79233
4800,50755,62911
39176,56974,66653
10421,53072,71115
20615,54418,65157
1528,50855,63114
11782,57595,67804
11753,52998,63508
10255,55763,72238
15124,51925,60517
11223,56410,68209
55569,68300,83324
13399,58934,69447
101612,65027,79836
7487,58479,70548
117774,70001,82616
12912,93131,125299
43043,80038,97947
21413,88962,112429
146971,62348,78936
32740,91532,112030
6621,47211,54818
42977,56150,70930
2257,30276,44381
51641,53856,65762
3727,43317,55926
5745,43818,53388
44768,66878,91838
46590,59373,72323
4386,49517,64963
83901,65394,89630
14189,43439,54833
8511,42089,51314
12032,40989,50587
8782,40172,53474
10418,41716,54462
18520,46150,58702
8129,33952,43509
36874,62753,73856
6478,53879,65610
6247,44842,56409
35462,51660,67104
15966,51852,71299
117709,61768,79487
18085,47807,61249
5277,42588,56980
74228,51252,66111
5716,42070,51876
17478,52593,65470
20508,51067,60786
18090,44778,54375
4372,36935,46486
70942,66099,78981
2893,48283,63190
8440,38974,49662
6445,31440,44794
9996,53963,63704
21011,49753,66965
22605,42038,53374
28721,54279,68158
87554,62935,80633
4921,44705,59161
75250,52662,66484
27143,48603,60020
7897,41390,53506
7594,39346,48014
61755,66256,80380
740,56389,70162
4414,58207,71751
783,40282,59019
1657,55508,68070
6954,61219,77192
9516,64824,77502
1486,57078,62023
427,31301,40947
2480,58006,65362
416,50938,65211
2054,51780,62284
877,65089,93900
2608,61750,72168
6875,63037,76693
863,37250,57485
2438,61917,74225
5203,62438,67748
1598,48450,62572
1218,64432,77572
1151,37277,54846
876,58529,77142
1013,65179,76392
1796,58910,65735
582,54219,72805
2165,57699,67795
1233,43160,59015
561,64120,71373
1450,63659,79619
961,59671,68587
766,64375,79264
370,56354,65537
4321,83474,92777
1953,59403,78741
351,67292,76344
760,51196,62489
640,54300,69643
263,53854,68365
1584,61858,72900
2932,66652,78050
6361,66387,81036
12857,85666,106124
943,61713,67211
1503,66106,82380
691,44650,61169
1038,64375,82556
7209,58193,71365
513,36023,46989
633,60083,88390
43559,66555,78861
1929,62624,74749
26352,64273,79827
800,56429,74226
662,53750,65756
2606,57684,66601
651,62583,72565
2367,26029,37791
1667,61063,84651
798,61083,81021
397,69345,79263
2023,32671,39744
1651,48547,62388
2400,62026,71697
3843,74758,102408
1465,59449,71701
5508,67897,84960
626,32273,41884
20235,55940,69405
12094,47774,57274
4540,39526,50501
3207,39993,51023
33793,56626,68179
25858,50351,65710
10999,39284,48506
3888,48333,54985
7339,45351,56364
16206,41010,51245
10683,61433,69364
4328,52983,58691
8391,42766,51849
2398,36659,44212
10221,39065,48982
14084,50394,61230
3939,43693,55081
16243,43611,57970
142957,58535,81901
3473,46973,70368
4938,44208,64469
13861,51398,62669
10894,47037,61456
11063,65276,80872
4950,37837,47041
11423,48711,63820
13054,47987,60836
8143,47011,55992
6186,41071,53216
19872,43400,55131
3591,35507,47598
16949,50162,61264
88096,60329,80721
1856,30776,40506
5953,41966,52413
6646,41225,60353
16557,46066,56151
4522,43094,57020
7824,47551,59658
8966,48836,61662
6320,47683,59097
2292,44637,52456
5044,54492,63321
3067,42800,52602
13813,49107,60408
4849,36866,46032
109025,64310,84297
1394,36926,47316
6695,38356,50493
11177,47649,58900
3223,42415,53603
9379,51120,60944
14577,60003,75079
14308,48576,56728
6646,41545,55026
6212,42307,51788
23701,54519,72737
7826,49631,62265
8261,51921,62534
21924,55558,66520
3411,47672,54708
12840,44907,57095
46197,57117,66277
1711,59462,72298
5350,45434,58652
8754,46784,59446
6292,43587,54215
2080,39661,49730
1933,42159,53927
4769,46076,56755
18338,47920,59805
8372,46526,55097
14958,52729,66471
17697,60073,71066
67000,66755,77689
5426,35842,47514
4046,49238,61780
26648,50704,61349
221657,57213,79263
5141,52301,63982
3766,51250,62162
44690,50725,66702
45698,64806,83288
16457,59729,69926
2003,52030,65155
5031,44029,57403
5149,40717,50493
1491,41019,55006
10341,43922,57787
33109,52949,72555
4401,44653,52287
9101,50628,60659
6755,42357,53951
52358,104796,131316
31656,70024,81796
11544,52077,67170
3913,76563,92555
22468,47396,65070
6718,55880,71474
2564,68419,82405
520,76357,80816
11835,53016,67301
7517,64760,79009
1806,48681,60511
5660,63387,71818
18661,61250,73956
1013,56656,81542
5868,50229,64926
75209,58115,71564
410792,58289,76803
2800,68598,80142
191,76250,153091
5000,53835,71224
23119,53995,69435
80021,79880,94893
39207,58863,78740
2264,55893,86961
441,50560,59418
1663,28558,46723
9503,48865,62869
4453,56139,65033
11995,58125,71522
7861,51289,67444
5815,56167,69158
3437,57957,68524
94157,36332,51745
3269,45781,58542
1775,73125,78305
7926,47101,57664
1873,40595,62783
9839,82601,97363
12823,46797,60998
1627,58160,73067
3013,66788,76684
759,43458,56578
935,60684,74994
2512,37887,53028
214515,97421,118103
761,48250,67579
5691,55408,71438
31217,77324,98461
3443,45503,55033
662,58654,68239
10366,59160,75074
15830,56459,66179
525,39241,51284
1153,60625,72275
1047,57050,70568
1606,42379,56138
568,43793,50942
1699,44301,57450
560243,55113,81617
3093,51946,62401
4561,47763,60841
1339,52482,60480
172944,90086,107738
4654,55394,77921
602,53558,59632
2472,44403,51546
874,57961,65033
2699,40917,61698
4371,44271,59080
35011,59067,74284
547,54440,61317
40381,69685,82617
192989,44619,60076
8974,52201,70125
3577,43216,54970
8420,52392,62647
6762,60929,77957
1042,55000,67368
1790,54696,67605
289,44152,51978
158752,94931,115357
2986,61723,84394
5023,54284,69128
3673,38823,55788
4158,56868,76362
76115,76204,94404
1110,56979,73574
7182,65457,83003
312,98409,103454
2226,63672,85287
4699,45275,63250
5633,54327,68031
32467,57313,71061
30713,56869,74139
6160,56398,68879
35419,71325,82993
8582,45971,59539
772,45593,61695
2127,48894,62989
1457,57703,75483
1093,45750,54581
15179,64383,77736
984120,60594,87290
17227,55113,71001
1293,75527,94659
1670,48886,63435
36393,75729,92223
1055,66513,88811
20508,48789,63472
178186,36884,51759
9167,52184,63658
5953,61002,72636
14606,64873,84125
9944,52124,64832
5212,46557,62314
7243,58661,70096
793,25304,40148
21331,55101,69657
5422,51838,63961
494,58875,76770
2033,64836,87459
3638,62062,74084
9178,49398,62170
693,60341,74286
59438,53650,70424
1321,42775,59706
10424,47588,66214
39852,65392,79437
3667,51219,60746
3200,55603,75452
27331,67995,79456
9865,86750,109904
122,59643,55526
257,56016,69883
13423,55152,73262
1263,53145,78376
88,76250,83249
805,45375,48883
7687,48275,58673
953,45208,55513
13545,50524,62286
3374,45304,58957
5409,58034,71094
1197,36632,55296
5517,54765,70344
4282,66352,76984
4591,54609,69676
18535,54581,65967
5655,49121,61242
793,64934,94317
2842,49681,61356
5305,60285,89425
17,88438,96518
65862,56425,74971
1625,49308,63180
1957,50653,64411
56760,53085,68741
154,56591,81226
2612,49303,62294
2995,46207,53396
1156,49643,68458
1220,59531,79993
9440,51190,70231
12950,34762,48307
12085,61952,73982
580,41250,56472
36238,72635,104894
6261,49860,63798
1325,51540,67537
1921,53022,60145
5544,55267,68657
121297,79541,104883
5280,53653,64866
3551,45989,59275
258,40000,56435
14764,50952,65697
12600,47493,61715
3312,46690,63269
3627,46282,59007
84160,54483,70809
2885,60121,74593
490,62500,79844
22027,59926,73757
7185,51399,70206
6380,61317,78764
31696,78626,95123
2481,47096,59762
3157,58525,70191
12076,45690,57829
27762,46243,62528
1811,36559,47063
3012,55233,61116
32890,73144,87204
922,65600,72880
860,38438,45655
3316,42371,50990
2493,44980,54853
2044,48963,66631
302,83333,105929
4145,48008,64886
21825,92837,110221
2895,45546,58349
12534,55414,69546
2622,37827,50681
2059,41014,51081
7356,53569,75323
16875,56069,68926
1364,45678,54531
814,70556,80654
4368,56620,76760
986,56875,70830
6783,44129,63123
719,58977,73444
53727,60259,80990
2301,70625,85413
13430,27552,42716
2499,50128,61048
370,58214,66028
368,54167,66174
1090,60395,74206
1825,45110,60032
457384,67436,88597
32228,56565,70823
231,68750,73125
2726,45765,74924
488,42368,58626
7981,50325,63452
28040,57722,70824
237213,73951,102473
3385,44343,54581
5737,45162,57546
10398,58447,69851
904,57391,65768
6237,41173,57792
11599,45452,58750
13329,51707,64056
23053,56062,72700
12188,55377,68936
9834,59684,75058
2637,52953,66784
8572,55675,68724
55835,41410,54837
9790,51702,63677
1606,63000,81644
31500,55604,70925
3383,45604,59356
4395,31592,40525
113285,82568,95612
12217,71234,83107
1875,55668,71821
15937,63661,78541
11096,52446,66925
2143,55545,68259
5043,58875,75803
3725,37267,52399
2645,32930,44173
1574,56184,68871
13225,62898,73173
26659,57220,71097
5305,59397,64725
195,67898,73905
77025,76888,91161
5496,63048,73574
2802,60948,66229
1310,50429,65350
1965,62627,71985
11041,49829,59500
2582,57207,65072
2012,58883,71320
3122,59266,66892
2502,87922,94973
407,50179,54593
535,65250,85671
242705,70215,87598
3078,46615,56681
5858,58486,70393
5361,53997,62636
9878,95879,125544
14643,66201,76184
8340,65922,74123
117170,65542,80657
6128,70303,85960
35746,55881,68789
760,48125,58082
58530,62642,74432
9530,69157,83800
10049,61270,80129
7980,54941,68228
37546,83887,102164
1792,45000,54315
12880,68408,81089
2142,69722,88965
6076,64500,75640
7939,63253,75798
6986,52235,63174
16215,61516,73513
15113,70640,84083
11544,63509,78765
15483,70467,84992
9277,48708,64065
24504,89889,118795
4556,59384,68108
3622,61403,74948
8570,56802,65258
4273,59252,66151
43512,139244,172334
20511,60614,73099
1355,55112,76204
19905,69792,82725
1772,48906,59060
10037,74798,91202
3943,45838,53074
6711,38734,48065
4230,48786,57387
15458,56168,66509
7820,64258,76540
8613,43349,53514
1869,58893,69925
3314,43384,55001
83188,83877,100968
4098,95654,115381
1472,58750,61561
11959,75328,86096
2723,49351,61897
4526,41314,51061
7241,58543,67381
2735,53946,66149
277250,128596,158174
17205,103556,123962
4126,50969,60001
6937,79101,94796
16857,55970,67565
21660,76530,88890
4823,54697,67326
10266,72719,84153
6394,92042,138202
4378,40245,54288
4974,70074,77980
2545,47517,53797
9658,45024,57838
27946,88604,102663
79990,75640,95777
15386,43284,53822
757,56625,67824
10191,77524,90485
19337,90406,110425
2012,55182,64248
6034,90752,101904
4584,68397,75239
3142,66189,80064
6604,40704,47874
83146,133550,151388
9398,66882,77938
3033,41875,54156
3528,60441,74758
2880,71441,81649
7934,49468,59001
2986,64313,83047
19187,66800,82989
4163,59191,67608
5288,78995,94634
2984,52742,68309
3793,60747,68868
3722,52837,58328
9425,67802,80497
6908,49682,61641
5185,42547,50231
18364,52071,60335
7532,87045,101895
4913,48282,57786
8955,70566,79065
103008,106544,122672
10148,54224,64278
2126,66773,92232
1878,68487,76459
25859,75860,90061
6291,59165,73127
21052,60869,80623
7684,43459,55493
6876,47067,57929
12209,57422,68783
8664,46776,56988
4770,58038,68941
32962,87374,99391
34311,106322,119771
1855,59331,62984
2296,53520,60288
12739,45080,60902
10147,72597,85322
15546,54606,71906
4440,55966,67686
10510,46628,56645
7989,49044,62958
19109,95392,109050
30863,107511,144234
1690,44058,58848
4813,41025,49064
1720,49429,52669
7340,65579,91481
59469,80767,92908
4478,66704,75825
1361,45742,54994
11086,40768,54939
1496,41429,58036
5768,113538,136418
3092,152857,176499
2283,43780,57382
5170,57404,80953
1725,47297,66455
33370,62991,72128
8135,53588,68773
5300,47214,56923
855,57868,73742
16060,50676,69440
9054,75810,94843
3331,74552,91162
3408,40875,54505
43720,59514,72852
49478,51986,71327
902,56290,71430
7283,40559,50979
3421,98848,114482
23689,53632,64757
2409,57450,67217
40329,48681,79119
23116,48879,63270
6226,60742,80777
5939,61671,72057
22396,78565,88339
112631,76285,92877
5370,57726,65929
2276,64329,93411
5666,56967,78874
4557,48121,57628
5768,55321,69996
45471,72126,86639
18707,61230,79482
18778,59169,69844
110058,68276,82734
1106,50956,66314
26726,56810,67895
10459,55665,65638
1988,42164,55372
18039,57710,68032
653,66182,73626
21720,52848,63182
17571,52948,64441
22620,69775,84141
7993,62737,74307
473862,92510,117659
66152,74993,91875
9444,63929,70406
5486,48375,61921
19647,53627,63566
3004,60478,72669
15674,57662,67149
10877,47539,57965
5832,50919,64829
3686,47847,61058
202286,70077,84421
4806,65067,91437
31066,64951,77131
2993,67354,80922
182790,80856,93559
118609,62589,76728
12163,52410,61957
66801,74207,85649
1096,48156,57094
13905,59108,75934
49023,68159,80281
8238,63713,78915
58232,48946,62750
4299,44395,52280
28434,61575,75792
6864,54315,62656
3845,43884,54010
6521,55605,62628
24174,52300,69492
2101,41920,49925
2434,42629,49328
1930,43622,49578
11508,42182,53234
1615,49852,58518
3022,51667,56393
10005,48487,60152
4657,45831,54323
8542,49200,64918
3094,43097,53372
18520,54364,66118
7810,53355,65805
14034,77447,88527
50847,58481,78221
4342,44653,59182
6112,42293,52595
10392,47700,56763
5394,30671,40839
14742,53822,65707
9395,51779,66565
7295,44401,56299
16640,44751,57166
6251,48910,58403
7592,47986,58247
19147,68101,88386
4030,46707,53262
3872,51724,64126
7821,48275,68751
10837,57865,79720
2091,47745,57506
1957,57604,65453
2418,43975,55049
8831,52128,62605
16000,65900,79484
20899,49936,63507
7527,48547,57980
2600,45615,51337
3978,38920,49126
3700,44595,51322
4873,48618,59105
2087,49677,57448
2587,47671,54945
6130,49740,58723
10975,46749,56569
2759,34786,46174
4527,49622,62372
1591,43795,52567
23292,53647,68178
6427,47602,55324
5433,51949,60640
4089,47587,60060
12730,54827,66588
4499,55654,65001
64785,67159,82926
3808,58708,68377
4737,47404,57792
13720,75563,88066
16474,61420,69753
9005,53025,63924
15514,70208,80785
4352,57472,66592
119426,83509,101573
22225,64923,73590
8474,63361,78816
11638,59716,70412
10499,62033,69505
23450,67630,80030
1313,52846,60685
27658,65103,75387
2528,51207,57584
12111,58869,67048
10136,68493,78925
5333,60358,71752
6606,70079,77786
1857,49059,58670
5260,51692,61909
21623,67058,77135
6803,54255,67456
41941,68255,81315
5544,67033,74211
27839,69606,81742
4605,59593,68743
5648,50629,60719
8351,61366,68845
21982,63889,72164
36120,64950,81816
11480,53495,64532
4416,55060,64300
883,37321,52260
216535,55164,70993
11879,61851,67397
10933,62599,70103
10188,58214,69861
46896,71464,83466
24285,92262,124648
2025,58770,68974
10090,74867,88054
12625,58842,70313
17536,65214,75608
4368,53902,59633
49280,66811,81302
4994,55208,62705
42623,60120,69486
4207,47825,57262
23351,80740,96963
16811,65561,74445
5112,46831,58581
11762,54485,64274
30644,65968,76304
5720,56250,65835
7925,61196,72499
7961,57070,67488
6575,50051,66099
26624,68838,81349
4707,52635,63697
37674,79911,92190
108185,92974,112188
14402,61581,71276
6653,52816,64591
41058,66466,80487
20620,60258,72220
7457,67949,81473
3078,61910,72543
12141,84746,97772
4003,65402,72403
3935,75231,85325
2130,60909,71980
10340,60397,71132
3423,51882,66205
1319,56344,70183
2379,63343,77307
24612,71483,82258
4750,71523,78499
20673,69098,84557
600,57024,83964
7689,64802,77764
2264,62596,72265
7809,67673,76973
2676,85885,101386
11783,81595,88158
4532,83558,127510
5322,73060,77015
2197,64608,82958
1906,74531,78380
